raw_phase_delay,raw_thermistor_voltage,oxygen_ml_l,temperature,datetime
17.028,0.786178,7.854,13.8202,10/22/2020 19:57:44.077911
17.023,0.785557,7.852,13.8455,10/22/2020 19:57:45.267729
17.020,0.785283,7.853,13.8567,10/22/2020 19:57:46.459539
17.016,0.785105,7.855,13.8640,10/22/2020 19:57:47.630407
17.012,0.784743,7.855,13.8788,10/22/2020 19:57:48.832195
17.005,0.784396,7.859,13.8930,10/22/2020 19:57:50.019019
16.995,0.783751,7.862,13.9194,10/22/2020 19:57:51.199862
16.991,0.783523,7.864,13.9287,10/22/2020 19:57:52.472456
16.983,0.783360,7.871,13.9354,10/22/2020 19:57:53.568526
16.977,0.782837,7.871,13.9568,10/22/2020 19:57:54.745378
16.965,0.782602,7.882,13.9665,10/22/2020 19:57:56.041912
16.959,0.782272,7.885,13.9800,10/22/2020 19:57:57.135985
16.953,0.782395,7.893,13.9750,10/22/2020 19:57:58.324805
16.949,0.782038,7.893,13.9896,10/22/2020 19:57:59.543545
16.946,0.781837,7.894,13.9979,10/22/2020 19:58:00.685491
16.939,0.782107,7.904,13.9868,10/22/2020 19:58:01.891265
16.935,0.782475,7.914,13.9717,10/22/2020 19:58:03.159892
16.931,0.782511,7.919,13.9702,10/22/2020 19:58:04.253949
16.937,0.782498,7.912,13.9707,10/22/2020 19:58:05.473684
16.930,0.783129,7.927,13.9449,10/22/2020 19:58:06.621614
16.929,0.783929,7.937,13.9121,10/22/2020 19:58:07.820407
16.932,0.785805,7.957,13.8354,10/22/2020 19:58:09.013218
16.937,0.785521,7.947,13.8470,10/22/2020 19:58:10.183088
16.946,0.788407,7.973,13.7293,10/22/2020 19:58:11.393849
16.953,0.789002,7.972,13.7050,10/22/2020 19:58:12.552750
16.953,0.787749,7.957,13.7561,10/22/2020 19:58:13.735587
16.960,0.788660,7.960,13.7189,10/22/2020 19:58:14.941362
16.958,0.788346,7.958,13.7318,10/22/2020 19:58:16.512162
16.967,0.788718,7.953,13.7166,10/22/2020 19:58:17.311023
16.968,0.788857,7.953,13.7110,10/22/2020 19:58:18.494856
16.964,0.788286,7.951,13.7342,10/22/2020 19:58:19.670711
16.965,0.787658,7.942,13.7598,10/22/2020 19:58:20.961261
16.971,0.787496,7.933,13.7664,10/22/2020 19:58:22.062315
16.969,0.787065,7.930,13.7840,10/22/2020 19:58:23.236176
16.964,0.786506,7.930,13.8068,10/22/2020 19:58:24.422005
16.963,0.785896,7.923,13.8317,10/22/2020 19:58:25.699586
16.968,0.785967,7.919,13.8288,10/22/2020 19:58:26.801639
16.966,0.787217,7.935,13.7778,10/22/2020 19:58:28.072241
16.971,0.787678,7.935,13.7590,10/22/2020 19:58:29.181273
16.968,0.787401,7.936,13.7703,10/22/2020 19:58:30.448884
16.974,0.786118,7.913,13.8226,10/22/2020 19:58:31.539967
16.970,0.786475,7.923,13.8081,10/22/2020 19:58:32.719808
16.972,0.787158,7.928,13.7802,10/22/2020 19:58:33.920597
16.973,0.786759,7.922,13.7964,10/22/2020 19:58:35.105432
16.976,0.786802,7.920,13.7947,10/22/2020 19:58:36.300233
16.976,0.786496,7.916,13.8072,10/22/2020 19:58:37.462126
16.979,0.786791,7.916,13.7952,10/22/2020 19:58:38.743697
16.976,0.786329,7.913,13.8140,10/22/2020 19:58:39.857719
16.978,0.786460,7.913,13.8087,10/22/2020 19:58:41.048536
16.981,0.787126,7.918,13.7815,10/22/2020 19:58:42.222395
16.984,0.786779,7.910,13.7956,10/22/2020 19:58:43.411218
16.976,0.785655,7.906,13.8415,10/22/2020 19:58:44.590061
16.976,0.784834,7.896,13.8751,10/22/2020 19:58:45.773895
16.980,0.784641,7.889,13.8830,10/22/2020 19:58:46.975680
16.976,0.784194,7.888,13.9013,10/22/2020 19:58:48.155526
16.973,0.784291,7.893,13.8973,10/22/2020 19:58:49.342351
16.970,0.783989,7.893,13.9097,10/22/2020 19:58:50.536159
16.968,0.783346,7.888,13.9360,10/22/2020 19:58:51.716997
16.972,0.783378,7.883,13.9347,10/22/2020 19:58:52.906817
16.967,0.783317,7.888,13.9372,10/22/2020 19:58:54.094640
16.970,0.783405,7.885,13.9336,10/22/2020 19:58:55.282462
16.972,0.783599,7.886,13.9256,10/22/2020 19:58:56.462307
16.966,0.783623,7.893,13.9246,10/22/2020 19:58:57.646140
16.970,0.783689,7.889,13.9220,10/22/2020 19:58:58.848925
16.968,0.783867,7.894,13.9147,10/22/2020 19:59:00.028768
16.969,0.784103,7.895,13.9050,10/22/2020 19:59:01.210607
16.970,0.784063,7.894,13.9066,10/22/2020 19:59:02.397434
16.966,0.784209,7.900,13.9006,10/22/2020 19:59:03.579272
16.961,0.783897,7.902,13.9135,10/22/2020 19:59:04.764103
16.966,0.783849,7.895,13.9154,10/22/2020 19:59:05.959904
16.966,0.784007,7.898,13.9089,10/22/2020 19:59:07.145734
16.966,0.784158,7.899,13.9028,10/22/2020 19:59:08.420323
16.963,0.784089,7.902,13.9056,10/22/2020 19:59:09.510407
16.960,0.784183,7.906,13.9018,10/22/2020 19:59:10.696237
16.958,0.783919,7.905,13.9125,10/22/2020 19:59:11.893036
16.961,0.784020,7.903,13.9084,10/22/2020 19:59:13.085846
16.959,0.784044,7.905,13.9074,10/22/2020 19:59:14.268683
16.958,0.783562,7.900,13.9272,10/22/2020 19:59:15.446532
16.953,0.783525,7.906,13.9286,10/22/2020 19:59:16.639342
16.951,0.783239,7.905,13.9404,10/22/2020 19:59:17.814198
16.945,0.783158,7.910,13.9437,10/22/2020 19:59:19.015984
16.946,0.783291,7.911,13.9383,10/22/2020 19:59:20.199818
16.946,0.783261,7.910,13.9395,10/22/2020 19:59:21.385647
16.947,0.783210,7.909,13.9416,10/22/2020 19:59:22.565490
16.941,0.782875,7.912,13.9553,10/22/2020 19:59:23.750324
16.936,0.782817,7.917,13.9577,10/22/2020 19:59:24.945125
16.934,0.782667,7.917,13.9638,10/22/2020 19:59:26.132948
16.932,0.782740,7.920,13.9608,10/22/2020 19:59:27.321769
16.933,0.782761,7.920,13.9600,10/22/2020 19:59:28.591372
16.930,0.782805,7.923,13.9582,10/22/2020 19:59:29.686445
16.932,0.782900,7.923,13.9543,10/22/2020 19:59:30.880251
16.923,0.782977,7.933,13.9511,10/22/2020 19:59:32.067077
16.926,0.783413,7.935,13.9332,10/22/2020 19:59:33.251907
16.930,0.783705,7.934,13.9213,10/22/2020 19:59:34.450700
16.928,0.783969,7.940,13.9105,10/22/2020 19:59:35.614588
16.927,0.784755,7.950,13.8784,10/22/2020 19:59:36.811387
16.935,0.785193,7.946,13.8604,10/22/2020 19:59:38.035116
16.940,0.786333,7.954,13.8138,10/22/2020 19:59:39.181049
16.934,0.786000,7.957,13.8274,10/22/2020 19:59:40.378846
16.938,0.785911,7.951,13.8311,10/22/2020 19:59:41.550712
16.941,0.786415,7.954,13.8105,10/22/2020 19:59:42.738537
16.934,0.784896,7.944,13.8726,10/22/2020 19:59:43.938326
16.928,0.783789,7.937,13.9178,10/22/2020 19:59:45.131136
16.929,0.782826,7.924,13.9573,10/22/2020 19:59:46.300010
16.927,0.782403,7.921,13.9747,10/22/2020 19:59:47.503791
16.913,0.781947,7.932,13.9933,10/22/2020 19:59:48.692611
16.911,0.782038,7.936,13.9896,10/22/2020 19:59:49.862482
16.911,0.782000,7.935,13.9911,10/22/2020 19:59:51.057285
16.904,0.781942,7.941,13.9935,10/22/2020 19:59:52.241119
16.900,0.782320,7.951,13.9780,10/22/2020 19:59:53.420964
16.904,0.782458,7.948,13.9724,10/22/2020 19:59:54.605793
16.901,0.782491,7.952,13.9711,10/22/2020 19:59:55.782646
16.896,0.782653,7.959,13.9644,10/22/2020 19:59:56.987425
16.895,0.782889,7.963,13.9547,10/22/2020 19:59:58.170260
16.896,0.783272,7.967,13.9390,10/22/2020 19:59:59.361077
16.903,0.783798,7.965,13.9175,10/22/2020 20:00:00.541917
16.896,0.784067,7.976,13.9065,10/22/2020 20:00:01.731735
16.902,0.785219,7.984,13.8593,10/22/2020 20:00:03.009318
16.908,0.786338,7.991,13.8136,10/22/2020 20:00:04.104388
16.913,0.787211,7.995,13.7780,10/22/2020 20:00:05.295204
16.918,0.786916,7.986,13.7900,10/22/2020 20:00:06.481032
16.919,0.786455,7.979,13.8089,10/22/2020 20:00:07.665863
16.927,0.786333,7.969,13.8139,10/22/2020 20:00:08.929483
16.931,0.785913,7.960,13.8310,10/22/2020 20:00:10.033530
16.927,0.785957,7.964,13.8292,10/22/2020 20:00:11.224361
16.938,0.786103,7.954,13.8232,10/22/2020 20:00:12.411171
16.943,0.786309,7.951,13.8148,10/22/2020 20:00:13.592012
16.943,0.786177,7.949,13.8202,10/22/2020 20:00:14.776845
16.945,0.786576,7.951,13.8039,10/22/2020 20:00:16.409478
16.949,0.786749,7.950,13.7969,10/22/2020 20:00:17.255215
16.955,0.786632,7.940,13.8017,10/22/2020 20:00:18.347294
16.953,0.786458,7.941,13.8087,10/22/2020 20:00:19.535117
16.960,0.786536,7.934,13.8055,10/22/2020 20:00:20.710972
16.966,0.786764,7.930,13.7963,10/22/2020 20:00:22.003516
16.966,0.786554,7.927,13.8048,10/22/2020 20:00:23.092602
16.965,0.786230,7.925,13.8181,10/22/2020 20:00:24.284413
16.970,0.786396,7.921,13.8113,10/22/2020 20:00:25.463261
16.974,0.786313,7.916,13.8146,10/22/2020 20:00:26.642110
16.977,0.786685,7.917,13.7995,10/22/2020 20:00:27.828933
16.983,0.786729,7.911,13.7977,10/22/2020 20:00:29.034707
16.984,0.786919,7.912,13.7899,10/22/2020 20:00:30.216548
16.980,0.787104,7.919,13.7823,10/22/2020 20:00:31.405369
16.992,0.787449,7.909,13.7683,10/22/2020 20:00:32.579229
16.996,0.787621,7.907,13.7613,10/22/2020 20:00:33.761069
16.999,0.787829,7.906,13.7529,10/22/2020 20:00:34.960857
17.005,0.787969,7.902,13.7471,10/22/2020 20:00:36.169626
17.007,0.787942,7.899,13.7482,10/22/2020 20:00:37.331517
17.014,0.787954,7.890,13.7477,10/22/2020 20:00:38.513356
17.014,0.787716,7.888,13.7574,10/22/2020 20:00:39.698187
17.014,0.787330,7.883,13.7731,10/22/2020 20:00:40.890000
17.016,0.787361,7.881,13.7719,10/22/2020 20:00:42.096772
17.019,0.787341,7.878,13.7727,10/22/2020 20:00:43.363383
17.025,0.787439,7.873,13.7687,10/22/2020 20:00:44.447486
17.027,0.787309,7.869,13.7740,10/22/2020 20:00:45.639298
17.030,0.787372,7.867,13.7714,10/22/2020 20:00:46.918876
17.029,0.787548,7.869,13.7643,10/22/2020 20:00:48.105702
17.033,0.787808,7.869,13.7537,10/22/2020 20:00:49.197780
17.032,0.787824,7.869,13.7530,10/22/2020 20:00:50.398568
17.034,0.787927,7.868,13.7488,10/22/2020 20:00:51.569437
17.036,0.788278,7.870,13.7345,10/22/2020 20:00:52.741302
17.042,0.788293,7.864,13.7339,10/22/2020 20:00:53.960045
17.038,0.788203,7.867,13.7376,10/22/2020 20:00:55.224661
17.043,0.788314,7.863,13.7330,10/22/2020 20:00:56.321727
17.042,0.788158,7.863,13.7394,10/22/2020 20:00:57.498578
17.041,0.788376,7.867,13.7305,10/22/2020 20:00:58.683408
17.042,0.788667,7.868,13.7187,10/22/2020 20:00:59.875221
17.043,0.788490,7.866,13.7259,10/22/2020 20:01:01.067034
17.040,0.788498,7.869,13.7256,10/22/2020 20:01:02.263832
17.045,0.788634,7.865,13.7200,10/22/2020 20:01:03.439688
17.041,0.788738,7.870,13.7158,10/22/2020 20:01:04.616539
17.048,0.788958,7.865,13.7068,10/22/2020 20:01:05.801368
17.046,0.789077,7.869,13.7020,10/22/2020 20:01:07.001162
17.044,0.789324,7.874,13.6920,10/22/2020 20:01:08.210927
17.048,0.789080,7.867,13.7018,10/22/2020 20:01:09.374814
17.046,0.789288,7.871,13.6934,10/22/2020 20:01:10.551666
17.046,0.789542,7.875,13.6830,10/22/2020 20:01:11.736497
17.050,0.789436,7.869,13.6874,10/22/2020 20:01:12.936287
17.052,0.789275,7.864,13.6939,10/22/2020 20:01:14.123113
17.050,0.789608,7.871,13.6804,10/22/2020 20:01:15.403687
17.053,0.789341,7.864,13.6913,10/22/2020 20:01:16.498759
17.047,0.789235,7.870,13.6956,10/22/2020 20:01:17.671623
17.048,0.789406,7.870,13.6886,10/22/2020 20:01:18.975135
17.043,0.789325,7.875,13.6919,10/22/2020 20:01:20.064223
17.041,0.789244,7.876,13.6952,10/22/2020 20:01:21.247058
17.037,0.789252,7.881,13.6949,10/22/2020 20:01:22.447850
17.033,0.789574,7.889,13.6818,10/22/2020 20:01:23.616721
17.032,0.789823,7.893,13.6716,10/22/2020 20:01:24.815515
17.031,0.789897,7.895,13.6686,10/22/2020 20:01:25.996362
17.033,0.789750,7.891,13.6746,10/22/2020 20:01:27.187172
17.031,0.789927,7.896,13.6674,10/22/2020 20:01:28.364021
17.034,0.790221,7.895,13.6554,10/22/2020 20:01:29.583764
17.032,0.789864,7.894,13.6700,10/22/2020 20:01:30.760615
17.037,0.790149,7.891,13.6584,10/22/2020 20:01:31.908543
17.046,0.790195,7.883,13.6566,10/22/2020 20:01:33.216047
17.043,0.790426,7.888,13.6472,10/22/2020 20:01:34.298152
17.049,0.790666,7.885,13.6374,10/22/2020 20:01:35.498940
17.050,0.790796,7.885,13.6320,10/22/2020 20:01:36.759570
17.054,0.790960,7.882,13.6255,10/22/2020 20:01:37.853642
17.060,0.791027,7.876,13.6226,10/22/2020 20:01:39.047449
17.067,0.791251,7.872,13.6136,10/22/2020 20:01:40.244248
17.072,0.791260,7.866,13.6132,10/22/2020 20:01:41.431074
17.073,0.790423,7.855,13.6472,10/22/2020 20:01:42.593963
17.069,0.790041,7.855,13.6628,10/22/2020 20:01:43.777799
17.074,0.789721,7.846,13.6758,10/22/2020 20:01:44.985567
17.078,0.789481,7.839,13.6855,10/22/2020 20:01:46.163416
17.077,0.789505,7.840,13.6845,10/22/2020 20:01:47.353235
17.072,0.789274,7.842,13.6940,10/22/2020 20:01:48.528095
17.071,0.789189,7.842,13.6974,10/22/2020 20:01:49.729876
17.073,0.788961,7.838,13.7067,10/22/2020 20:01:50.893765
17.074,0.788797,7.835,13.7134,10/22/2020 20:01:52.099540
17.070,0.788556,7.836,13.7231,10/22/2020 20:01:53.284371
17.059,0.787617,7.837,13.7615,10/22/2020 20:01:54.466210
17.059,0.787381,7.834,13.7711,10/22/2020 20:01:55.643062
17.054,0.787685,7.843,13.7587,10/22/2020 20:01:56.833876
17.052,0.787698,7.846,13.7582,10/22/2020 20:01:58.031672
17.050,0.787287,7.843,13.7749,10/22/2020 20:01:59.315241
17.045,0.786684,7.841,13.7995,10/22/2020 20:02:00.394353
17.031,0.785331,7.841,13.8548,10/22/2020 20:02:01.583175
17.028,0.785483,7.847,13.8486,10/22/2020 20:02:02.774987
17.021,0.785414,7.853,13.8514,10/22/2020 20:02:03.947851
17.017,0.784911,7.852,13.8720,10/22/2020 20:02:05.156617
17.006,0.784591,7.860,13.8850,10/22/2020 20:02:06.335463
17.000,0.784559,7.866,13.8864,10/22/2020 20:02:07.536253
16.990,0.784129,7.872,13.9039,10/22/2020 20:02:08.690164
16.987,0.784150,7.876,13.9031,10/22/2020 20:02:09.882977
16.974,0.784235,7.891,13.8996,10/22/2020 20:02:11.083764
16.973,0.784180,7.891,13.9019,10/22/2020 20:02:12.263609
16.967,0.783975,7.896,13.9103,10/22/2020 20:02:13.457415
16.962,0.784009,7.902,13.9088,10/22/2020 20:02:14.628282
16.953,0.784086,7.913,13.9057,10/22/2020 20:02:16.222021
16.955,0.784046,7.910,13.9073,10/22/2020 20:02:17.013902
16.944,0.784210,7.924,13.9006,10/22/2020 20:02:18.202723
16.948,0.784399,7.923,13.8929,10/22/2020 20:02:19.409495
16.943,0.784550,7.930,13.8867,10/22/2020 20:02:20.580363
16.944,0.784720,7.931,13.8798,10/22/2020 20:02:21.751232
16.937,0.784902,7.940,13.8723,10/22/2020 20:02:23.016849
16.936,0.785326,7.946,13.8550,10/22/2020 20:02:24.143834
16.942,0.785430,7.942,13.8507,10/22/2020 20:02:25.319687
16.937,0.785657,7.950,13.8415,10/22/2020 20:02:26.521475
16.944,0.785804,7.944,13.8354,10/22/2020 20:02:27.685361
16.941,0.785970,7.948,13.8287,10/22/2020 20:02:28.956958
16.943,0.786209,7.950,13.8188,10/22/2020 20:02:30.074971
16.944,0.786385,7.950,13.8117,10/22/2020 20:02:31.246833
16.943,0.786385,7.951,13.8117,10/22/2020 20:02:32.440642
16.947,0.786093,7.943,13.8236,10/22/2020 20:02:33.607520
16.942,0.785763,7.945,13.8371,10/22/2020 20:02:34.798334
16.939,0.785531,7.946,13.8466,10/22/2020 20:02:35.987155
16.938,0.785491,7.946,13.8483,10/22/2020 20:02:37.291669
16.942,0.785631,7.943,13.8425,10/22/2020 20:02:38.370781
16.941,0.785541,7.944,13.8462,10/22/2020 20:02:39.556610
16.938,0.785318,7.944,13.8553,10/22/2020 20:02:40.740441
16.931,0.785086,7.950,13.8648,10/22/2020 20:02:41.925272
16.931,0.785119,7.949,13.8634,10/22/2020 20:02:43.119080
16.924,0.784783,7.953,13.8772,10/22/2020 20:02:44.307901
16.925,0.784907,7.954,13.8721,10/22/2020 20:02:45.496724
16.927,0.785163,7.955,13.8616,10/22/2020 20:02:46.772308
16.921,0.784566,7.954,13.8861,10/22/2020 20:02:47.866383
16.915,0.784325,7.958,13.8959,10/22/2020 20:02:49.144963
16.917,0.784535,7.959,13.8873,10/22/2020 20:02:50.271952
16.919,0.785154,7.963,13.8621,10/22/2020 20:02:51.418880
16.920,0.785446,7.966,13.8501,10/22/2020 20:02:52.612688
16.916,0.786055,7.978,13.8252,10/22/2020 20:02:53.867335
16.920,0.786355,7.977,13.8130,10/22/2020 20:02:55.000302
16.916,0.785968,7.976,13.8288,10/22/2020 20:02:56.182142
16.926,0.785582,7.961,13.8445,10/22/2020 20:02:57.363981
16.925,0.785942,7.966,13.8298,10/22/2020 20:02:58.550807
16.930,0.786764,7.971,13.7963,10/22/2020 20:02:59.724667
16.928,0.786227,7.966,13.8182,10/22/2020 20:03:00.912488
16.931,0.785556,7.955,13.8456,10/22/2020 20:03:02.112280
16.932,0.785844,7.957,13.8338,10/22/2020 20:03:03.334012
16.931,0.785790,7.957,13.8360,10/22/2020 20:03:04.830010
16.932,0.785149,7.949,13.8622,10/22/2020 20:03:05.752545
16.927,0.784725,7.950,13.8795,10/22/2020 20:03:06.854597
16.928,0.784477,7.945,13.8897,10/22/2020 20:03:08.038428
16.923,0.784546,7.951,13.8869,10/22/2020 20:03:09.222263
16.925,0.784808,7.953,13.8762,10/22/2020 20:03:10.418068
16.925,0.784764,7.952,13.8780,10/22/2020 20:03:11.590928
16.927,0.784776,7.950,13.8774,10/22/2020 20:03:12.856543
16.927,0.785106,7.954,13.8640,10/22/2020 20:03:13.955603
16.923,0.784953,7.957,13.8702,10/22/2020 20:03:15.161378
16.922,0.784726,7.955,13.8795,10/22/2020 20:03:16.363164
16.916,0.783465,7.947,13.9311,10/22/2020 20:03:17.526053
16.919,0.783894,7.948,13.9135,10/22/2020 20:03:18.715871
16.920,0.783348,7.941,13.9359,10/22/2020 20:03:19.895716
16.913,0.782821,7.942,13.9575,10/22/2020 20:03:21.094510
16.907,0.782754,7.948,13.9603,10/22/2020 20:03:22.300286
16.905,0.783152,7.956,13.9439,10/22/2020 20:03:23.458188
16.914,0.783260,7.946,13.9395,10/22/2020 20:03:24.727791
16.906,0.783210,7.955,13.9416,10/22/2020 20:03:25.827850
16.906,0.783404,7.957,13.9336,10/22/2020 20:03:27.113412
16.902,0.783111,7.958,13.9456,10/22/2020 20:03:28.210477
16.902,0.783190,7.959,13.9424,10/22/2020 20:03:29.406278
16.903,0.782824,7.954,13.9574,10/22/2020 20:03:30.587120
16.898,0.782783,7.959,13.9591,10/22/2020 20:03:31.757989
16.903,0.783019,7.956,13.9494,10/22/2020 20:03:32.945811
16.900,0.783037,7.960,13.9487,10/22/2020 20:03:34.154580
16.901,0.783140,7.960,13.9444,10/22/2020 20:03:35.433160
16.902,0.783076,7.958,13.9471,10/22/2020 20:03:36.519256
16.897,0.783166,7.964,13.9434,10/22/2020 20:03:37.700096
16.900,0.783156,7.961,13.9438,10/22/2020 20:03:38.888916
16.897,0.783144,7.964,13.9442,10/22/2020 20:03:40.091699
16.897,0.783055,7.963,13.9479,10/22/2020 20:03:41.288499
16.898,0.783181,7.964,13.9427,10/22/2020 20:03:42.456374
16.896,0.783337,7.968,13.9363,10/22/2020 20:03:43.635221
16.893,0.783426,7.972,13.9327,10/22/2020 20:03:44.832019
16.900,0.783455,7.964,13.9315,10/22/2020 20:03:46.003885
16.894,0.783486,7.972,13.9302,10/22/2020 20:03:47.191708
16.899,0.783421,7.965,13.9330,10/22/2020 20:03:48.470289
16.896,0.783473,7.969,13.9308,10/22/2020 20:03:49.562368
16.892,0.783515,7.974,13.9290,10/22/2020 20:03:50.756175
16.894,0.783536,7.972,13.9282,10/22/2020 20:03:52.023784
16.893,0.783696,7.976,13.9217,10/22/2020 20:03:53.126833
16.899,0.783710,7.969,13.9211,10/22/2020 20:03:54.326626
16.899,0.784063,7.973,13.9066,10/22/2020 20:03:55.524422
16.899,0.784168,7.974,13.9023,10/22/2020 20:03:56.703270
16.905,0.784323,7.969,13.8960,10/22/2020 20:03:57.862167
16.905,0.784539,7.972,13.8872,10/22/2020 20:03:59.060965
16.912,0.784472,7.963,13.8899,10/22/2020 20:04:00.242801
16.916,0.784299,7.956,13.8970,10/22/2020 20:04:01.432620
16.915,0.784165,7.957,13.9025,10/22/2020 20:04:02.606479
16.910,0.784358,7.964,13.8945,10/22/2020 20:04:03.911989
16.916,0.784065,7.953,13.9065,10/22/2020 20:04:04.982124
16.908,0.783583,7.957,13.9263,10/22/2020 20:04:06.279655
16.912,0.783184,7.948,13.9426,10/22/2020 20:04:07.376721
16.906,0.783123,7.953,13.9451,10/22/2020 20:04:08.553574
16.903,0.782980,7.955,13.9510,10/22/2020 20:04:09.736409
16.905,0.782756,7.951,13.9602,10/22/2020 20:04:11.021971
16.903,0.782776,7.953,13.9594,10/22/2020 20:04:12.121032
16.903,0.782724,7.953,13.9615,10/22/2020 20:04:13.311847
16.899,0.782555,7.954,13.9684,10/22/2020 20:04:14.509643
16.894,0.782515,7.960,13.9700,10/22/2020 20:04:15.668544
16.897,0.782467,7.956,13.9720,10/22/2020 20:04:16.857363
16.889,0.782428,7.965,13.9736,10/22/2020 20:04:18.045187
16.871,0.776424,7.912,14.2206,10/22/2020 20:04:19.238994
16.860,0.775001,7.908,14.2794,10/22/2020 20:04:20.426816
16.860,0.775875,7.918,14.2433,10/22/2020 20:04:21.609653
16.855,0.776878,7.936,14.2019,10/22/2020 20:04:22.794483
16.857,0.776445,7.929,14.2198,10/22/2020 20:04:23.990288
16.853,0.776570,7.935,14.2146,10/22/2020 20:04:25.171128
16.845,0.776522,7.943,14.2166,10/22/2020 20:04:26.358950
16.843,0.777223,7.954,14.1877,10/22/2020 20:04:27.549765
16.840,0.777831,7.964,14.1626,10/22/2020 20:04:28.720633
16.841,0.778591,7.972,14.1313,10/22/2020 20:04:29.925411
16.843,0.779633,7.983,14.0884,10/22/2020 20:04:31.309709
16.845,0.780451,7.990,14.0548,10/22/2020 20:04:32.292081
16.840,0.779736,7.988,14.0842,10/22/2020 20:04:33.588613
16.842,0.779975,7.988,14.0743,10/22/2020 20:04:34.662739
16.840,0.779838,7.989,14.0800,10/22/2020 20:04:35.841589
16.843,0.780044,7.987,14.0715,10/22/2020 20:04:37.122163
16.844,0.780531,7.993,14.0515,10/22/2020 20:04:38.315970
16.850,0.780922,7.991,14.0354,10/22/2020 20:04:39.410043
16.844,0.781151,8.000,14.0260,10/22/2020 20:04:40.584900
16.848,0.781628,8.001,14.0064,10/22/2020 20:04:41.775716
16.852,0.781481,7.995,14.0125,10/22/2020 20:04:42.965533
16.854,0.781897,7.997,13.9954,10/22/2020 20:04:44.277027
16.853,0.782127,8.001,13.9860,10/22/2020 20:04:45.420966
16.860,0.782413,7.998,13.9742,10/22/2020 20:04:46.530998
16.861,0.782611,7.998,13.9662,10/22/2020 20:04:47.706852
16.867,0.783142,7.998,13.9444,10/22/2020 20:04:48.911629
16.871,0.783211,7.994,13.9415,10/22/2020 20:04:50.175250
16.874,0.783643,7.996,13.9238,10/22/2020 20:04:51.271319
16.878,0.783568,7.991,13.9269,10/22/2020 20:04:52.456150
16.879,0.783549,7.990,13.9277,10/22/2020 20:04:53.643975
16.886,0.784014,7.987,13.9086,10/22/2020 20:04:54.828803
16.892,0.784353,7.985,13.8948,10/22/2020 20:04:56.013635
16.887,0.784501,7.992,13.8887,10/22/2020 20:04:57.315152
